REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	7wk_CTX_MECP2WT_Mecp2_CNR_HS031219_N031419.final.sort.final.bam	7wk_CTX_MECP2KO_Mecp2_CNR_HS031219_N031419.final.sort.final.bam
2_Peak65457_lociStitched	chr9	52287185	52298849	2	1234	1473.1632	683.5104
2_Peak19243_lociStitched	chr13	110280048	110291707	2	1169	2089.2928	889.5817
2_Peak35138_lociStitched	chr19	52613323	52624968	2	996	2434.9695	1056.2015
2_Peak37050_lociStitched	chr2	55469073	55480715	2	1240	2550.7622	1357.4572
2_Peak38164_lociStitched	chr2	81538019	81549660	2	996	2679.7582	919.639
2_Peak46385_lociStitched	chr4	26709874	26721505	2	996	3298.5516	921.1752
2_Peak64287_lociStitched	chr9	16002973	16014602	2	996	3124.7123	1071.0309
2_Peak5936_lociStitched	chr10	5367739	5379368	2	1271	3068.8931	1521.0732
2_Peak37708_lociStitched	chr2	71483266	71494894	2	996	2060.4816	824.4252
2_Peak28568_lociStitched	chr16	82431685	82443308	2	1179	3395.0783	918.217
2_Peak3841_lociStitched	chr1	141831327	141842939	2	996	2239.9548	974.2468
2_Peak20891_lociStitched	chr14	60015678	60027289	2	1136	2599.7029	817.4144
2_Peak18219_lociStitched	chr13	83099644	83111254	2	1201	2275.56	1244.592
2_Peak45048_lociStitched	chr3	142106191	142117801	2	996	2618.055	1194.669
4_Peak35891_lociStitched	chr2	17413878	17425485	4	3099	4688.0673	954.0954
2_Peak53652_lociStitched	chr6	12073464	12085065	2	996	4138.0767	1313.2332
2_Peak11810_lociStitched	chr11	81153803	81165383	2	996	2574.234	804.81
2_Peak51175_lociStitched	chr5	62078789	62090361	2	1679	3860.4192	1498.574
4_Peak18633_lociStitched	chr13	97386156	97397722	4	3320	5735.5794	1571.8194
2_Peak18450_lociStitched	chr13	92657165	92668730	2	996	4096.323	1007.3115
2_Peak40831_lociStitched	chr2	164126584	164138134	2	996	2920.995	967.89
2_Peak38766_lociStitched	chr2	104326950	104338499	2	1267	4007.503	1480.5818
2_Peak10389_lociStitched	chr11	31759820	31771368	2	1166	2323.4576	1084.3572
2_Peak40421_lociStitched	chr2	146458720	146470264	2	996	3526.692	1021.644
2_Peak48022_lociStitched	chr4	87728531	87740068	2	996	4926.299	914.8841
2_Peak401_lociStitched	chr1	22604366	22615892	2	996	3090.1206	1182.5676
2_Peak58748_lociStitched	chr7	75628461	75639987	2	1353	2800.818	869.0604
3_Peak57757_lociStitched	chr6	146398997	146410523	3	1970	3265.3158	776.8524
2_Peak8109_lociStitched	chr10	84905868	84917384	2	1273	4226.372	1311.6724
2_Peak35844_lociStitched	chr2	14763888	14775398	2	1232	2648.451	1130.282
3_Peak42200_lociStitched	chr3	45420150	45431659	3	2142	4152.4472	1179.6725
2_Peak57132_lociStitched	chr6	124919706	124931203	2	996	3350.2258	1027.8318
2_Peak8821_lociStitched	chr10	102866979	102878475	2	1218	2490.0336	924.2784
2_Peak56305_lociStitched	chr6	98514311	98525804	2	1242	2943.3573	1197.5706
2_Peak36423_lociStitched	chr2	38155272	38166760	2	1645	3241.9136	1218.8768
2_Peak64171_lociStitched	chr9	10460242	10471730	2	1345	3440.656	1044.2592
2_Peak46028_lociStitched	chr4	13586823	13598306	2	1396	3791.6866	1121.8891
2_Peak2557_lociStitched	chr1	92299034	92310512	2	996	2302.4868	1262.58
2_Peak66968_lociStitched	chr9	102354551	102366027	2	996	2353.7276	1131.5336
2_Peak2962_lociStitched	chr1	110067423	110078894	2	1244	4836.1736	1148.2471
3_Peak56671_lociStitched	chr6	107156925	107168395	3	2139	6207.564	1119.472
2_Peak15905_lociStitched	chr12	105438151	105449621	2	996	2856.03	1070.151
2_Peak5301_lociStitched	chr1	179803626	179815094	2	996	3099.8004	1079.1388
2_Peak27562_lociStitched	chr16	52218918	52230379	2	1168	2850.3507	1118.5936
2_Peak38917_lociStitched	chr2	108690162	108701622	2	1171	2628.924	831.996
3_Peak57748_lociStitched	chr6	146271011	146282468	3	2131	4276.8981	1323.2835
2_Peak50215_lociStitched	chr5	26282358	26293811	2	996	2321.5231	921.9665
3_Peak35162_lociStitched	chr19	53353733	53365184	3	1708	6638.1447	1842.4659
2_Peak48209_lociStitched	chr4	95626058	95637503	2	1158	2458.386	933.912
2_Peak36659_lociStitched	chr2	44410574	44422009	2	1349	2974.2435	1196.101
2_Peak11745_lociStitched	chr11	79072011	79083445	2	996	3132.916	782.0856
2_Peak10374_lociStitched	chr11	30699265	30710695	2	1239	2097.405	888.111
3_Peak46209_lociStitched	chr4	20639029	20650451	3	2260	4872.6252	1023.4112
2_Peak3653_lociStitched	chr1	136613349	136624761	2	996	2767.41	1024.7976
2_Peak13945_lociStitched	chr12	40778521	40789928	2	996	3201.9449	1165.7954
2_Peak28535_lociStitched	chr16	81319706	81331102	2	2032	3532.76	1181.7652
4_Peak61135_lociStitched	chr8	23907049	23918439	4	2400	6712.127	1452.225
2_Peak21574_lociStitched	chr14	79054719	79066095	2	996	1969.1856	968.0976
2_Peak5433_lociStitched	chr1	183183282	183194657	2	1350	4418.05	1093.1375
3_Peak40416_lociStitched	chr2	146414501	146425874	3	3084	5059.8477	1183.9293
2_Peak23308_lociStitched	chr15	12014021	12025390	2	1210	3468.6819	1014.1148
2_Peak54212_lociStitched	chr6	30568978	30580346	2	1459	2977.2792	1136.8
3_Peak44431_lociStitched	chr3	123150006	123161373	3	1734	2815.6059	917.3169
2_Peak58000_lociStitched	chr7	34773894	34785250	2	1282	2317.7596	1053.8368
3_Peak60889_lociStitched	chr8	11372015	11383363	3	1648	3444.118	1331.1204
2_Peak46609_lociStitched	chr4	33686042	33697388	2	996	3350.4738	1008.6594
2_Peak62544_lociStitched	chr8	69195480	69206820	2	996	2465.316	1021.734
3_Peak39637_lociStitched	chr2	129729653	129740992	3	1719	2809.8042	935.4675
3_Peak52250_lociStitched	chr5	102692440	102703778	3	1494	4026.1238	1055.5678
2_Peak63416_lociStitched	chr8	104076968	104088306	2	996	1877.5728	967.1314
2_Peak37549_lociStitched	chr2	67466992	67478327	2	996	2627.453	926.0695
2_Peak24967_lociStitched	chr15	64163690	64175017	2	996	1855.3626	1253.8989
2_Peak43158_lociStitched	chr3	79425390	79436714	2	1219	4406.1684	1095.0308
2_Peak10384_lociStitched	chr11	31684070	31695394	2	996	2709.8332	1010.1008
2_Peak6294_lociStitched	chr10	16578530	16589841	2	996	4429.3876	1249.8655
2_Peak18466_lociStitched	chr13	92999820	93011123	2	996	4253.3189	1555.2928
2_Peak34277_lociStitched	chr19	23214111	23225413	2	996	4394.2176	1323.4642
2_Peak65823_lociStitched	chr9	63059084	63070385	2	1344	2935.9998	1263.4518
3_Peak46182_lociStitched	chr4	20111441	20122738	3	1494	2183.7101	927.4837
2_Peak67319_lociStitched	chr9	115967578	115978874	2	1928	4612.1568	1302.4288
2_Peak16197_lociStitched	chr13	3654445	3665730	2	1131	2544.7675	938.912
2_Peak40638_lociStitched	chr2	157737111	157748391	2	996	2281.944	1255.464
2_Peak41889_lociStitched	chr3	33717282	33728545	2	1159	1696.2078	979.881
3_Peak25067_lociStitched	chr15	66893457	66904714	3	1925	3521.1896	981.6104
2_Peak56777_lociStitched	chr6	109729914	109741169	2	1173	2315.1535	702.312
3_Peak22613_lociStitched	chr14	111476272	111487525	3	2909	6077.7453	1551.7887
2_Peak25542_lociStitched	chr15	86476614	86487867	2	1275	2563.4334	1188.3168
2_Peak13180_lociStitched	chr12	12023807	12035059	2	996	3502.7476	1128.5756
2_Peak1318_lociStitched	chr1	52454633	52465885	2	1306	4344.3972	1162.3316
2_Peak21492_lociStitched	chr14	77214550	77225799	2	1238	3558.0587	1331.8816
2_Peak55521_lociStitched	chr6	73868569	73879814	2	1192	2446.912	1102.01
3_Peak51733_lociStitched	chr5	80773152	80784391	3	2095	5151.9576	1103.6698
2_Peak61287_lociStitched	chr8	29005678	29016916	2	996	2888.166	1075.4766
2_Peak63110_lociStitched	chr8	93561239	93572475	2	1361	4923.6152	1540.4556
2_Peak11749_lociStitched	chr11	79172068	79183302	2	996	2158.0514	893.103
2_Peak49316_lociStitched	chr4	140713944	140725178	2	996	2178.2726	804.3544
2_Peak38122_lociStitched	chr2	80073716	80084944	2	1160	2755.3512	1132.9052
2_Peak12471_lociStitched	chr11	105497313	105508538	2	1300	2010.3975	953.0025
2_Peak33368_lociStitched	chr18	74910891	74922115	2	1135	3313.3248	1141.4808
4_Peak37403_lociStitched	chr2	63503795	63515018	4	2740	5011.0695	886.617
3_Peak34957_lociStitched	chr19	45945939	45957162	3	1856	5560.9965	1499.3928
2_Peak63652_lociStitched	chr8	114684024	114695245	2	1312	3518.9056	925.7325
2_Peak51488_lociStitched	chr5	71915688	71926909	2	1162	2794.029	1483.4162
3_Peak53162_lociStitched	chr5	140053510	140064725	3	2016	4243.756	1193.276
2_Peak61646_lociStitched	chr8	39346249	39357462	2	1183	2815.5843	1494.6929
3_Peak30289_lociStitched	chr17	65170487	65181697	3	1494	4749.677	1031.32
2_Peak43622_lociStitched	chr3	93597073	93608282	2	1132	1987.3557	963.974
2_Peak24174_lociStitched	chr15	39391191	39402396	2	1180	5310.0495	2310.471
2_Peak59942_lociStitched	chr7	118313740	118324942	2	996	2118.2982	683.322
2_Peak1976_lociStitched	chr1	72582956	72594153	2	996	2554.0357	917.0343
2_Peak30661_lociStitched	chr17	78587997	78599184	2	1145	1952.1315	991.1682
3_Peak4623_lociStitched	chr1	160664022	160675202	3	1494	3518.346	811.668
2_Peak31501_lociStitched	chr18	16670933	16682109	2	1189	3252.216	1319.8856
2_Peak52990_lociStitched	chr5	132388711	132399886	2	1234	2885.385	1073.9175
2_Peak4185_lociStitched	chr1	151646307	151657481	2	996	2371.1228	851.4588
2_Peak67214_lociStitched	chr9	112261845	112273016	2	1194	1690.1723	928.3101
2_Peak27573_lociStitched	chr16	52388409	52399579	2	1213	3320.841	1338.166
2_Peak34514_lociStitched	chr19	28617665	28628832	2	996	3672.8263	914.5773
2_Peak25699_lociStitched	chr15	91958573	91969726	2	996	2688.9883	1126.453
2_Peak16243_lociStitched	chr13	6178465	6189618	2	1394	3036.9619	1271.442
2_Peak65037_lociStitched	chr9	41487985	41499134	2	1256	3057.0558	1066.9593
2_Peak33801_lociStitched	chr18	89065427	89076575	2	1185	2902.9392	1020.042
2_Peak13498_lociStitched	chr12	27977995	27989143	2	1626	3954.1956	1015.5828
2_Peak65715_lociStitched	chr9	60858463	60869610	2	1275	3598.2516	1154.8292
2_Peak62532_lociStitched	chr8	69012567	69023713	2	996	1660.754	858.242
3_Peak2671_lociStitched	chr1	97614773	97625915	3	1494	3716.9712	1194.4224
3_Peak39584_lociStitched	chr2	128310020	128321161	3	1494	4185.6737	1065.0796
3_Peak37560_lociStitched	chr2	67576893	67588034	3	2387	4449.7154	916.9043
2_Peak57345_lociStitched	chr6	136817480	136828608	2	996	3690.0448	1515.6336
2_Peak4778_lociStitched	chr1	164987890	164999016	2	1259	2584.5698	1141.5276
2_Peak5943_lociStitched	chr10	5480202	5491327	2	1205	2458.625	1272.7
2_Peak19361_lociStitched	chr13	113035884	113047003	2	996	2655.2172	926.2127
2_Peak36613_lociStitched	chr2	43636357	43647468	2	1180	3066.636	1185.5437
2_Peak27741_lociStitched	chr16	59393125	59404235	2	1203	1885.367	826.584
2_Peak40712_lociStitched	chr2	161128421	161139529	2	996	1907.2436	841.9864
2_Peak19386_lociStitched	chr13	113682818	113693921	2	1391	2046.2829	1164.7047
2_Peak20601_lociStitched	chr14	46898592	46909693	2	996	3673.3209	1064.5859
2_Peak1683_lociStitched	chr1	62908564	62919661	2	996	2192.7672	835.6041
2_Peak60732_lociStitched	chr8	7229563	7240657	2	1604	3435.8118	791.0022
2_Peak18743_lociStitched	chr13	99254065	99265151	2	1181	2456.6576	894.6402
2_Peak1123_lociStitched	chr1	45755404	45766489	2	996	2716.9335	1294.728
2_Peak44484_lociStitched	chr3	124113963	124125046	2	1298	1929.5503	1205.8304
2_Peak42418_lociStitched	chr3	53029109	53040177	2	996	2607.6208	965.1296
3_Peak30728_lociStitched	chr17	80834780	80845841	3	1725	3476.4723	1312.9407
2_Peak26664_lociStitched	chr16	27384987	27396046	2	996	2979.2946	1577.0134
2_Peak48165_lociStitched	chr4	94007238	94018296	2	996	4206.4632	958.7286
2_Peak44643_lociStitched	chr3	129930193	129941250	2	996	2240.1482	1060.3663
4_Peak24514_lociStitched	chr15	50665530	50676580	4	3687	5752.63	1299.48
2_Peak56127_lociStitched	chr6	94745299	94756337	2	1228	1847.7612	947.0604
2_Peak57254_lociStitched	chr6	134171782	134182791	2	1611	2940.5039	1139.4315
2_Peak9041_lociStitched	chr10	109131730	109142730	2	1484	4609.0	1338.7
2_Peak31901_lociStitched	chr18	31057990	31068983	2	1277	3451.802	984.9728
2_Peak27340_lociStitched	chr16	45659631	45670615	2	1281	2443.94	1063.2512
2_Peak6750_lociStitched	chr10	28654683	28665664	2	996	2195.1019	915.8154
2_Peak63052_lociStitched	chr8	91216959	91227932	2	1484	3047.2021	1086.327
3_Peak17378_lociStitched	chr13	46087690	46098657	3	1494	3581.8222	1157.0185
2_Peak49972_lociStitched	chr5	18445941	18456899	2	1203	2012.9846	1100.1832
2_Peak40813_lociStitched	chr2	163675243	163686198	2	1548	3068.4955	1485.498
2_Peak26263_lociStitched	chr16	11615476	11626430	2	996	1683.6298	958.475
3_Peak47755_lociStitched	chr4	82288235	82299183	3	2657	7619.808	1473.6008
2_Peak64585_lociStitched	chr9	27413986	27424925	2	996	1993.0858	948.4113
2_Peak55382_lociStitched	chr6	65664981	65675915	2	2866	2932.4988	903.1484
2_Peak5610_lociStitched	chr1	188028158	188039092	2	2443	3337.0568	1119.6416
2_Peak32470_lociStitched	chr18	51102278	51113204	2	1172	2821.0932	901.395
2_Peak8146_lociStitched	chr10	86778557	86789480	2	996	1877.6637	1324.9599
2_Peak44876_lociStitched	chr3	137480956	137491875	2	1676	3987.6188	988.1695
2_Peak51239_lociStitched	chr5	64063995	64074906	2	1318	3452.2404	1016.9052
2_Peak34768_lociStitched	chr19	37255136	37266043	2	996	5949.7685	2359.1841
2_Peak14916_lociStitched	chr12	74003342	74014248	2	1658	2466.9372	869.2082
2_Peak5191_lociStitched	chr1	177444183	177455077	2	1329	3837.9562	2045.8932
2_Peak59616_lociStitched	chr7	112172714	112183607	2	996	3352.8654	1127.4255
2_Peak38535_lociStitched	chr2	96706888	96717781	2	2117	4389.879	1348.5534
2_Peak3408_lociStitched	chr1	129169929	129180820	2	996	4069.9667	804.8449
2_Peak48802_lociStitched	chr4	114625874	114636737	2	996	3442.4847	1240.5546
3_Peak3764_lociStitched	chr1	139079616	139090471	3	2701	5617.4625	973.6935
2_Peak38890_lociStitched	chr2	107869182	107880033	2	1413	3266.151	813.825
2_Peak13081_lociStitched	chr12	7411704	7422552	2	1363	3916.128	968.7264
2_Peak52694_lociStitched	chr5	124085414	124096262	2	996	1404.816	1097.8176
2_Peak65479_lociStitched	chr9	52782396	52793243	2	996	2152.0448	1003.3475
2_Peak8478_lociStitched	chr10	95075208	95086044	2	996	2231.1324	853.8768
2_Peak66636_lociStitched	chr9	92206951	92217786	2	1208	3422.7765	744.3645
3_Peak21193_lociStitched	chr14	68034359	68045180	3	1764	4691.9856	1128.6303
3_Peak26569_lociStitched	chr16	25006060	25016873	3	2083	4857.1996	548.2191
2_Peak57138_lociStitched	chr6	125215142	125225951	2	996	2469.8565	1185.7473
5_Peak43516_lociStitched	chr3	86751160	86761958	5	5580	9563.7886	1157.5456
3_Peak5316_lociStitched	chr1	180377299	180388094	3	1902	3237.4205	933.7675
2_Peak30717_lociStitched	chr17	80610975	80621756	2	1195	2609.002	894.823
2_Peak36803_lociStitched	chr2	48446231	48457006	2	1323	3497.565	1040.865
2_Peak13878_lociStitched	chr12	39594474	39605243	2	1151	2642.7126	914.2881
2_Peak61774_lociStitched	chr8	44023921	44034686	2	996	3062.6425	1081.8825
2_Peak53908_lociStitched	chr6	21277620	21288384	2	1391	3957.9228	993.5172
2_Peak63787_lociStitched	chr8	120372048	120382812	2	996	2186.1684	981.6768
3_Peak33793_lociStitched	chr18	88772026	88782783	3	1494	3234.6299	789.5638
2_Peak42358_lociStitched	chr3	52007477	52018234	2	1303	2495.624	990.7197
2_Peak54099_lociStitched	chr6	27535180	27545931	2	1981	1977.1089	854.7045
2_Peak48406_lociStitched	chr4	101026935	101037684	2	1435	2895.7806	903.9909
2_Peak25635_lociStitched	chr15	90593461	90604208	2	1426	2980.1431	1171.423
2_Peak57801_lociStitched	chr6	147717874	147728619	2	1384	2502.5105	827.365
2_Peak5680_lociStitched	chr1	189272174	189282913	2	996	2365.8017	906.3716
3_Peak17208_lociStitched	chr13	42593330	42604065	3	1792	4234.9575	1056.324
2_Peak14320_lociStitched	chr12	51107970	51118705	2	1295	5835.546	1275.318
2_Peak66899_lociStitched	chr9	99836720	99847452	2	1333	2531.6788	723.3368
2_Peak28130_lociStitched	chr16	72604744	72615462	2	1664	3803.8182	812.4244
2_Peak20791_lociStitched	chr14	55362677	55373390	2	996	2574.3339	984.5247
2_Peak6856_lociStitched	chr10	33703338	33714050	2	1235	1714.9912	925.5168
2_Peak10334_lociStitched	chr11	28660529	28671237	2	996	2423.2204	731.3564
2_Peak45531_lociStitched	chr3	154216233	154226941	2	996	1977.7676	780.6132
2_Peak18894_lociStitched	chr13	102933637	102944321	2	996	3269.304	1161.3508
2_Peak45433_lociStitched	chr3	152095063	152105745	2	996	1937.7148	596.0556
2_Peak12147_lociStitched	chr11	91432143	91442822	2	996	3587.0761	742.1905
3_Peak65678_lociStitched	chr9	59959296	59969974	3	1748	2399.3466	893.7486
2_Peak18380_lociStitched	chr13	90325198	90335864	2	1051	2438.2476	950.3406
2_Peak54634_lociStitched	chr6	43202728	43213389	2	996	2904.0564	1015.9933
3_Peak11498_lociStitched	chr11	67991304	68001963	3	2288	4364.8605	864.4449
2_Peak26259_lociStitched	chr16	11516660	11527317	2	1493	3427.2912	1058.2401
2_Peak39795_lociStitched	chr2	134846524	134857180	2	1250	3838.2912	1285.1136
2_Peak12279_lociStitched	chr11	96829858	96840513	2	996	2139.524	1091.072
2_Peak48601_lociStitched	chr4	105931550	105942193	2	1713	2671.393	708.8238
2_Peak3885_lociStitched	chr1	143200140	143210778	2	1320	3544.5816	944.6544
3_Peak59371_lociStitched	chr7	99141133	99151765	3	1655	5690.2464	1436.3832
2_Peak36617_lociStitched	chr2	43712611	43723242	2	996	3406.1724	952.5376
2_Peak59623_lociStitched	chr7	112223319	112233949	2	996	3112.464	1285.167
3_Peak3806_lociStitched	chr1	140482242	140492863	3	1914	3585.6496	1277.7063
3_Peak31889_lociStitched	chr18	30882616	30893234	3	1586	3405.1926	1244.4296
2_Peak53105_lociStitched	chr5	136352339	136362956	2	996	3085.3002	1065.9468
2_Peak66824_lociStitched	chr9	97514552	97525169	2	996	2653.1883	869.5323
2_Peak45373_lociStitched	chr3	149435503	149446113	2	1462	4036.044	1260.468
2_Peak33747_lociStitched	chr18	86410611	86421220	2	996	5482.7312	1364.3174
3_Peak49433_lociStitched	chr4	150337232	150347838	3	1740	4856.4874	1183.6296
2_Peak55846_lociStitched	chr6	87091564	87102159	2	1368	3082.0855	944.0145
2_Peak2816_lociStitched	chr1	105084678	105095271	2	2367	4133.3886	1014.8094
2_Peak3939_lociStitched	chr1	144488377	144498964	2	1391	1636.7502	812.0229
2_Peak19972_lociStitched	chr14	21110385	21120972	2	1305	3253.3851	1074.5805
2_Peak14898_lociStitched	chr12	73507067	73517654	2	1743	3438.6576	772.851
2_Peak11068_lociStitched	chr11	52335930	52346516	2	996	2250.5836	713.4964
2_Peak31014_lociStitched	chr17	89347124	89357705	2	1592	3316.0854	967.1034
2_Peak21210_lociStitched	chr14	68213904	68224484	2	1216	4351.554	1257.962
2_Peak41841_lociStitched	chr3	32043572	32054151	2	1238	3568.2967	919.3151
2_Peak62708_lociStitched	chr8	78344659	78355232	2	996	2477.2539	790.8604
3_Peak65794_lociStitched	chr9	62276819	62287379	3	1494	4034.976	1028.544
2_Peak32070_lociStitched	chr18	38930322	38940880	2	1157	4042.6582	1211.0026
2_Peak56953_lociStitched	chr6	115853196	115863747	2	996	2467.8789	1330.4811
2_Peak14577_lociStitched	chr12	59228317	59238852	2	1350	2241.848	1312.661
2_Peak53582_lociStitched	chr6	8403068	8413600	2	1201	4416.0676	1263.84
2_Peak60256_lociStitched	chr7	129473595	129484125	2	1136	1899.612	764.478
2_Peak63641_lociStitched	chr8	114452684	114463206	2	1514	4673.8724	832.2902
2_Peak41629_lociStitched	chr3	25763788	25774307	2	1472	3719.5184	1336.9649
3_Peak38209_lociStitched	chr2	82570022	82580541	3	2642	4076.1125	1092.9241
2_Peak44822_lociStitched	chr3	136369899	136380402	2	1428	5578.1433	1204.6941
2_Peak61232_lociStitched	chr8	27362151	27372653	2	996	3730.3104	1060.702
2_Peak20278_lociStitched	chr14	29640488	29650982	2	1217	2373.7428	851.0634
3_Peak36866_lociStitched	chr2	50296654	50307140	3	1693	2984.3156	821.0538
2_Peak21579_lociStitched	chr14	79096968	79107448	2	1366	2690.216	1142.32
2_Peak54136_lociStitched	chr6	28532258	28542738	2	996	3737.168	1343.536
2_Peak47319_lociStitched	chr4	65522379	65532838	2	996	3046.7067	898.4281
2_Peak46742_lociStitched	chr4	40103052	40113509	2	996	3457.0842	1099.0307
2_Peak17973_lociStitched	chr13	75867812	75878250	2	996	1911.1978	1032.3182
2_Peak7620_lociStitched	chr10	65214110	65224542	2	2045	2761.3504	1048.416
4_Peak24130_lociStitched	chr15	38910445	38920867	4	2452	4591.9332	1379.8728
2_Peak12899_lociStitched	chr11	118327499	118337908	2	996	2398.2336	968.037
2_Peak45418_lociStitched	chr3	151566237	151576644	2	1265	2112.621	897.0834
3_Peak50797_lociStitched	chr5	49089742	49100141	3	2610	4917.6871	916.1519
3_Peak56095_lociStitched	chr6	94262013	94272410	3	1889	3252.1816	1154.067
2_Peak20255_lociStitched	chr14	28969303	28979692	2	1249	3091.7664	987.9939
2_Peak33661_lociStitched	chr18	84368631	84379016	2	2727	5193.5385	839.108
3_Peak25726_lociStitched	chr15	92577503	92587887	3	2008	4450.5824	1042.5536
2_Peak57433_lociStitched	chr6	138401954	138412332	2	996	2979.5238	1450.8444
2_Peak23538_lociStitched	chr15	20403431	20413795	2	1224	2747.4964	999.0896
2_Peak42391_lociStitched	chr3	52510492	52520854	2	996	1842.3636	671.4576
2_Peak7678_lociStitched	chr10	67482277	67492636	2	1177	2571.1038	897.0894
2_Peak774_lociStitched	chr1	35869633	35879990	2	996	2274.3972	858.5953
2_Peak53167_lociStitched	chr5	140091746	140102098	2	1198	3303.3232	865.4272
2_Peak37586_lociStitched	chr2	68005636	68015975	2	1173	3748.9214	941.8829
2_Peak22868_lociStitched	chr14	118858539	118868867	2	1255	2300.0456	1055.5216
2_Peak11428_lociStitched	chr11	66218407	66228729	2	1337	2489.6664	936.2054
